accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKM	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	seq_pool_ID	total_filtered_reads_in_sample
KM027104.1	831	627	641	38.116005	27.4069	Human rotavirus A strain rs11293-05 VP4 gene, partial cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	ZW4G8Y	p1675	28144680
KF371682.1	1062	1061	49985	6901.594	1672.32	Human rotavirus A strain RVA/Human-tc/CHN/L148/2004/G3P[8] segment 9, complete sequence	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	ZW4G8Y	p1675	28144680
KT695085.1	2359	2140	24736	1277.8416	372.568	Human rotavirus A strain RVA/Human-tc/USA/DC3695-40-AG/1989/G1P[8] VP4 (VP4) gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	ZW4G8Y	p1675	28144680
KC580008.1	2333	1740	1503	65.65231	22.8901	Rotavirus A strain RVA/Human-wt/USA/DC102/1974/G1P[8] segment 4 outer capsid spike protein VP4 (VP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KM369892.2	3518	3039	199	7.953682	2.00984	Rotavirus I strain KE135/2012 VP1 gene, complete cds	1637496	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus I	unclassified Rotavirus I subspecies/strain	unclassified Rotavirus I strain	ZW4G8Y	p1675	28144680
KM369893.2	3002	1291	52	2.3776298	0.615455	Rotavirus I strain KE135/2012 VP2 gene, complete cds	1637496	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus I	unclassified Rotavirus I subspecies/strain	unclassified Rotavirus I strain	ZW4G8Y	p1675	28144680
KM369895.2	2371	2025	187	11.100406	2.80229	Rotavirus I strain KE135/2012 VP4 gene, complete cds	1637496	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus I	unclassified Rotavirus I subspecies/strain	unclassified Rotavirus I strain	ZW4G8Y	p1675	28144680
KM369896.2	1278	1194	172	20.199469	4.78191	Rotavirus I strain KE135/2012 VP6 gene, complete cds	1637496	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus I	unclassified Rotavirus I subspecies/strain	unclassified Rotavirus I strain	ZW4G8Y	p1675	28144680
MG181387.1	1567	1247	16622	1381.0599	376.893	Rotavirus A strain RVA/Human-wt/MWI/OP2-520/2002/G1P[8] nonstructural protein 1 (NSP1) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KC686984.1	1914	1516	5204	290.67575	96.6049	Rotavirus A strain RVA/Human-wt/CMR/6778/1999/G9P[8] structural protein VP1 (VP1) gene, partial cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KP882187.1	2316	2229	46943	2646.4922	720.172	Rotavirus A strain RVA/Human-wt/BGD/Bang-114/2008/G2P[4] segment 4 VP4 (VP4) gene, partial cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KM026541.1	1460	1297	29860	2621.5603	726.676	Human rotavirus A strain mg28022-86 NSP1 gene, partial cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	ZW4G8Y	p1675	28144680
EU200800.1	1029	1012	11684	970.62915	403.441	Human rotavirus A isolate N155 NSP2 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	ZW4G8Y	p1675	28144680
KC686919.1	1043	778	14998	2123.9956	510.92	Rotavirus A strain RVA/Human-wt/CMR/6805/1999/G9P[8] nonstructural protein 1 (NSP1) gene, partial cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KC686949.1	930	652	2433	320.87436	92.9529	Rotavirus A strain RVA/Human-wt/CMR/6805/1999/G9P[8] nonstructural protein 3 (NSP3) gene, partial cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KJ753780.1	1320	1200	121281	12615.878	3264.54	Rotavirus A strain RVA/Human-wt/ZAF/MRC-DPRU1280-04/2004/G1P[8] segment 6 inner capsid protein VP6 (VP6) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KC442988.1	2333	2102	184696	11304.569	2812.85	UNVERIFIED: Rotavirus A strain RVA/Human-wt/USA/VU05-06-66/2005/G2P[4] segment 4 genomic sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KU243463.1	531	506	50894	15061.029	3405.46	Rotavirus G9 strain RVA/Human/CHN/WZ660/2013 NSP4 gene, partial cds	42567	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G9	Rotavirus G9	ZW4G8Y	p1675	28144680
MG181659.1	2359	1993	63160	3542.8457	951.301	Rotavirus A strain RVA/Human-wt/MWI/BID2BS/2013/G1P[8] structural protein 4 (VP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KJ412562.1	701	470	2746	188.27405	139.183	Rotavirus A strain RVA/Human-wt/PRY/1809SR/2009/G4P[6] segment 10 non-structural protein 4 (NSP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
EF990712.1	750	700	10302	1660.9283	488.05	Rotavirus A strain RVA/Human-wt/BEL/B3458/2003/G9P[8] NSP4 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
LC086766.1	1075	1075	129289	19334.809	4273.24	Human rotavirus A NSP3 gene for non-structural protein NSP3, complete cds, strain: RVA/Human-wt/THA/SKT-98/2013/G1P[8]	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	ZW4G8Y	p1675	28144680
HM348727.1	1050	604	4504	224.72778	152.41	Human rotavirus A strain mani-362/07 nonstructural protein NSP3 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	ZW4G8Y	p1675	28144680
FJ947507.1	2532	2011	10527	459.09445	147.722	Rotavirus A human/Bethesda/DC5544/1991/G3P[8] segment 3 VP3 (VP3) gene, complete cds	641358	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human/Bethesda/DC5544/1991/G3P[8]	Rotavirus A human/Bethesda/DC5544/1991/G3P[8]	ZW4G8Y	p1675	28144680
KX632343.1	2684	2454	18303	880.5738	242.294	Rotavirus A strain RVA/Human-wt/UGA/MUL-13-157/2013/G1P[8] segment 2, complete sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KX632350.1	1067	916	13427	1531.2029	447.114	Rotavirus A strain RVA/Human-wt/UGA/MUL-13-157/2013/G1P[8] segment 7, complete sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
KU714445.1	2717	1695	20479	1006.56525	267.808	Rotavirus A strain RVA/Human-wt/MWI/MW2-181_A/2000/G1P[8] segment 2, complete sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
MG181590.1	3303	3303	521660	21742.127	5611.55	Rotavirus A strain RVA/Human-wt/MWI/BID1LN/2013/G1P[8] structural protein 1 (VP1) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
JX027878.1	2685	2193	5170	219.36015	68.4148	Rotavirus A strain RVA/Human-wt/AUS/CK00088/2009/G1P[8] segment 2 core capsid protein VP2 (VP2) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZW4G8Y	p1675	28144680
NC_011507.2	18562	1724	5130	39.40604	8.50209	Rotavirus A, all segments	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	ZR846F	p1675	32506238
NC_039897.1	7745	2379	231	3.7179723	0.917538	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866, complete genome	1529909	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866	ZR846F	p1675	32506238
NC_039477.1	7567	5210	815	14.658487	3.31335	Norovirus GII, complete genome	122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII	Norovirus GII	ZR846F	p1675	32506238
NC_039475.1	7556	2277	67	1.1976776	0.272782	Norovirus GII.17, complete genome	552592	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.17	Norovirus GII.17	ZR846F	p1675	32506238
NC_039476.1	7536	3465	332	5.668156	1.35528	Norovirus GII.2 strain Env/CHN/2016/GII.P16-GII.2/BJSMQ, complete genome	490039	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.2	Norovirus GII.2	ZR846F	p1675	32506238
AM749299.1	33763	3706	189	0.7589028	0.172208	Human adenovirus type 31 complete genome, serotype 31	10529	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 31	Human adenovirus 31	ZR846F	p1675	32506238
KX384958.1	35250	2268	91	0.36390314	0.0794174	Human adenovirus B3 strain T382/Ft Jackson South Carolina USA/2002, complete genome	45659	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	Human adenovirus B3	Human adenovirus B3	ZR846F	p1675	32506238
AB448776.1	35215	2925	266	1.0147156	0.232374	Human adenovirus 37 genomic DNA, complete genome, isolate: 1991	52275	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus D37	Human adenovirus D37	ZR846F	p1675	32506238
NC_012564.1	5242	1892	80	1.854674	0.46949	Human bocavirus 3, complete genome	638313	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1	Human bocavirus 3	Human bocavirus 3	ZR846F	p1675	32506238
NC_045512.2	29903	4153	236	1.0451047	0.24279	Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	2697049	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	ZR846F	p1675	32506238
KY316160.1	34169	33445	9917	38.509304	8.92856	Human adenovirus 41 isolate SH/2015/D16, complete genome	10524	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	Human adenovirus 41	Human adenovirus 41	ZR846F	p1675	32506238
L19443.1	34214	10856	882	3.4052079	0.793045	Human adenovirus F, complete genome	130309	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	unclassified Human mastadenovirus F subspecies/strain	unclassified Human mastadenovirus F strain	ZR846F	p1675	32506238
AB186897.1	2525	1756	224	11.639158	2.7291	Human picobirnavirus RNA segment 1 genomic RNA, complete sequence	145856	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Orthopicobirnavirus	Orthopicobirnavirus hominis	Human picobirnavirus	Human picobirnavirus	ZR846F	p1675	32506238
AB308374.1	6673	5460	2337	46.88502	10.7738	Mamastrovirus 1 genomic RNA, complete genome, isolate: V1347	1239565	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	unclassified Mamastrovirus 1 subspecies/strain	unclassified Mamastrovirus 1 strain	ZR846F	p1675	32506238
AB614356.1	7476	4082	334	6.0252523	1.37439	Sapovirus Hu/GI.2/BR-DF01/BRA/2009 RNA, complete genome	985691	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GI.2/BR-DF01/BRA/2009	Sapovirus Hu/GI.2/BR-DF01/BRA/2009	ZR846F	p1675	32506238
AB623037.2	7442	4568	308	5.562946	1.27319	Sapovirus Hu/OH08021/2008/JP genomic RNA, complete genome	1003429	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/OH08021/2008/JP	Sapovirus Hu/OH08021/2008/JP	ZR846F	p1675	32506238
AF043303.1	4679	3733	422	12.290792	2.77455	Adeno-associated virus 2, complete genome	10804	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Adeno-associated dependoparvovirus A	adeno-associated virus 2	adeno-associated virus 2	ZR846F	p1675	32506238
AF260508.1	6759	4468	1153	22.876078	5.24783	Human astrovirus type 8, complete genome	43358	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 8	Human astrovirus 8	ZR846F	p1675	32506238
AF401755.1	2359	2333	7675	456.16116	100.088	Human rotavirus G2 strain KO-2 VP4 gene, complete cds	73034	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G2	Rotavirus G2	ZR846F	p1675	32506238
AF473561.1	5666	1423	135	3.260515	0.732977	Beet western yellows virus strain USA, complete genome	12042	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Beet western yellows virus	unclassified Beet western yellows virus subspecies/strain	unclassified Beet western yellows virus strain	ZR846F	p1675	32506238
AF495467.1	5097	1059	45	1.1489792	0.271601	Minute virus of canines non structural protein 1, NP1, virus protein 1, and virus protein 2 genes, complete cds	329639	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 1	Canine minute virus	Canine minute virus	ZR846F	p1675	32506238
AJ249939.1	7490	5643	365	6.631744	1.49915	Human calicivirus SLV/Bristol/98/UK gene for polyprotein and ORF2, genomic RNA	248942	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Bristol/1998/UK	Sapovirus Hu/Bristol/1998/UK	ZR846F	p1675	32506238
AY237420.2	7458	7312	1485	27.517925	6.12544	Sapovirus Mc10 polyprotein precursor, mRNA, complete cds; and unknown mRNA	234601	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Mc10	Sapovirus Mc10	ZR846F	p1675	32506238
AY603425.1	7476	1274	68	0.9914005	0.279816	Sapovirus C12, complete genome	290314	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus C12	Sapovirus C12	ZR846F	p1675	32506238
AY646856.2	7500	4398	449	8.050884	1.8417	Sapovirus NongKhai-24/Thailand, complete genome	300717	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus NongKhai-24/Thailand	Sapovirus NongKhai-24/Thailand	ZR846F	p1675	32506238
AY720891.1	6723	3556	710	14.321619	3.24884	Human astrovirus type 4 strain Dresden, complete genome	35300	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 4	Human astrovirus 4	ZR846F	p1675	32506238
DQ125333.1	7437	5230	458	8.474406	1.89453	Sapovirus Hu/Angelholm/SW278/2004/SE polyprotein mRNA, complete cds; and unknown genes	343513	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Angelholm/SW278/2004/SE	Sapovirus Hu/Angelholm/SW278/2004/SE	ZR846F	p1675	32506238
EF059918.1	750	740	21824	4530.513	895.172	Human rotavirus G12 strain CAU 195 NSP4 gene, complete cds	215680	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G12	Rotavirus G12	ZR846F	p1675	32506238
EF059920.1	2359	2324	1179	69.92938	15.3751	Human rotavirus G12 strain CAU 195 VP4 gene, complete cds	215680	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G12	Rotavirus G12	ZR846F	p1675	32506238
EF059923.1	2359	2358	30209	1822.8945	393.951	Human rotavirus G9 strain CAU 202 VP4 gene, complete cds	42567	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G9	Rotavirus G9	ZR846F	p1675	32506238
EU681176.2	7842	1991	93	1.600104	0.364829	Cardiovirus D/VI2229/2004 polyprotein gene, complete cds	552875	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus B	Cardiovirus D/VI2229/2004	Cardiovirus D/VI2229/2004	ZR846F	p1675	32506238
FJ222451.1	6171	6137	4347	96.51187	21.6704	Astrovirus MLB1, complete genome	568715	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Astrovirus MLB1	unclassified Astrovirus MLB1 subspecies/strain	unclassified Astrovirus MLB1 strain	ZR846F	p1675	32506238
FJ755404.1	6771	3206	328	6.167497	1.49023	Human astrovirus 1 Beijing/291/2007/CHN, complete genome	626180	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1 Beijing/291/2007/CHN	Human astrovirus 1 Beijing/291/2007/CHN	ZR846F	p1675	32506238
FJ755405.1	6771	3311	450	8.994563	2.04453	Human astrovirus 1 Beijing/293/2007/CHN, complete genome	626181	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1 Beijing/293/2007/CHN	Human astrovirus 1 Beijing/293/2007/CHN	ZR846F	p1675	32506238
FJ973620.1	6586	6183	1499	30.227781	7.00186	Astrovirus VA1, complete genome	645687	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	Astrovirus VA1	Astrovirus VA1	ZR846F	p1675	32506238
GQ415660.1	6534	5917	869	17.69032	4.09142	Mamastrovirus 8 isolate NI-295, complete genome	1239572	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 8	unclassified Mamastrovirus 8 subspecies/strain	unclassified Mamastrovirus 8 strain	ZR846F	p1675	32506238
GU589584.1	1331	808	97	9.402202	2.24196	Mammalian orthoreovirus 3 strain Abney segment S2, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	ZR846F	p1675	32506238
GU937877.1	3302	3295	11100	465.77	103.414	Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	ZR846F	p1675	32506238
GU937881.1	1356	1352	7927	888.7736	179.838	Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	ZR846F	p1675	32506238
GU937884.1	1059	714	49	6.19912	1.42342	Caprine rotavirus A strain GO34 NSP2 protein (NSP2) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	ZR846F	p1675	32506238
GU937886.1	751	721	699	150.48087	28.6332	Caprine rotavirus A strain GO34 NSP4 protein (NSP4) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	ZR846F	p1675	32506238
GU984757.1	1356	1038	879	87.70812	19.9417	Bovine rotavirus A strain 68 VP6 (VP6) gene, complete cds	35333	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Bovine rotavirus A	Bovine rotavirus A	ZR846F	p1675	32506238
HM011556.1	5387	1794	64	1.5982432	0.365482	Merkel cell polyomavirus isolate R17b, complete genome	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	ZR846F	p1675	32506238
HQ388348.2	5666	2072	173	4.1236405	0.939297	Brassica yellows virus isolate BrYV-ABJ, complete genome	1046403	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Turnip yellows virus	Brassica yellows virus	Brassica yellows virus	ZR846F	p1675	32506238
J02226.1	5130	2683	307	8.0012045	1.841	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	ZR846F	p1675	32506238
JF905564.1	7441	3102	439	7.833768	1.81496	Human enterovirus 76 strain 04360/SD/CHN/2004/EV76, complete genome	306588	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus A	Enterovirus A76	Enterovirus A76	ZR846F	p1675	32506238
JN088541.1	8289	6372	863	13.732154	3.20289	Canine kobuvirus US-PC0082, complete genome	1082189	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus A	Canine kobuvirus US-PC0082	Canine kobuvirus US-PC0082	ZR846F	p1675	32506238
JN542510.1	7404	4031	992	17.67094	4.12172	Human coxsackievirus A22 strain 438913, complete genome	42783	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C	Coxsackievirus A22	Coxsackievirus A22	ZR846F	p1675	32506238
JN648103.1	5413	4992	762	18.955158	4.33062	Canine bocavirus 1 isolate Con-161, complete genome	1511885	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 2	Canine bocavirus 1	Canine bocavirus 1	ZR846F	p1675	32506238
JN799423.1	2306	1833	149	9.54731	1.98774	Mammalian orthoreovirus strain 729 segment M1 mu-2 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	ZR846F	p1675	32506238
JN799425.1	2243	1120	72	4.460105	0.987499	Mammalian orthoreovirus strain 729 segment M3 mu-NS gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	ZR846F	p1675	32506238
JN799426.1	3857	2898	340	12.299164	2.71183	Mammalian orthoreovirus strain 729 segment L1 lambda-3 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	ZR846F	p1675	32506238
JN799428.1	3903	1494	144	5.2502	1.135	Mammalian orthoreovirus strain 729 segment L3 lambda-1 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	ZR846F	p1675	32506238
JQ911594.1	7696	3993	392	6.9431486	1.56695	Norovirus Hu/GI/10360/2010/VNM, complete genome	1175308	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GI/10360/2010/VNM	Norovirus Hu/GI/10360/2010/VNM	ZR846F	p1675	32506238
JX174176.1	7397	1282	791	13.79012	3.28968	Human coxsackievirus A1 isolate HT-THLH02F/XJ/CHN/2011, complete genome	42779	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C	Coxsackievirus A1	Coxsackievirus A1	ZR846F	p1675	32506238
