accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKM	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	seq_pool_ID	total_filtered_reads_in_sample
KC782514.2	1566	1564	48275	4750.6187	1203.87	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP1 (NSP1) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	STFYK4	p1671	25606536
KC782515.2	1059	1059	49378	6929.3257	1820.9	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP2 (NSP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	STFYK4	p1671	25606536
KC782516.2	1066	1066	54354	8520.378	1991.24	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP3 (NSP3) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	STFYK4	p1671	25606536
KC782518.2	816	813	29289	5770.8906	1401.73	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP5 (NSP5) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	STFYK4	p1671	25606536
KC782520.2	2687	2687	174272	9601.868	2532.85	Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	STFYK4	p1671	25606536
KF039910.1	6792	4823	1978	41.377445	11.3731	Human astrovirus 2 isolate Rus-Nsc05-430, complete genome	12701	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 2	Human astrovirus 2	STFYK4	p1671	25606536
KF306212.1	7740	6830	507	9.538471	2.55809	Norovirus Hu/GI.2/Jingzhou/2013401/CHN, complete genome	1406147	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GI.2/Jingzhou/2013401/CHN	Norovirus Hu/GI.2/Jingzhou/2013401/CHN	STFYK4	p1671	25606536
KF306214.1	7605	1194	108	1.94554	0.554592	Norovirus Hu/GII.4/Jingzhou/2013403/CHN, complete genome	1406149	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.4/Jingzhou/2013403/CHN	Norovirus Hu/GII.4/Jingzhou/2013403/CHN	STFYK4	p1671	25606536
KF374704.1	6780	4555	720	15.388084	4.14717	Feline astrovirus Viseu, complete genome	1413815	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Feline astrovirus 2	Feline astrovirus Viseu	Feline astrovirus Viseu	STFYK4	p1671	25606536
KF499111.1	6795	4359	365	7.488337	2.09774	Feline astrovirus 2 strain 1637F, complete genome	1389204	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Feline astrovirus 2	unclassified Feline astrovirus 2 subspecies/strain	unclassified Feline astrovirus 2 strain	STFYK4	p1671	25606536
KF712502.1	7509	1402	67	1.2331839	0.348451	Norovirus Hu/GII.4/NIHIC35/2013/USA, complete genome	1406796	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.4/NIHIC35/2013/USA	Norovirus Hu/GII.4/NIHIC35/2013/USA	STFYK4	p1671	25606536
KP298674.1	7429	6216	401	7.7094383	2.10796	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR, complete genome	1652048	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR	STFYK4	p1671	25606536
KP404149.1	6617	5462	901	19.730942	5.31757	Canine astrovirus strain Gillingham/2012/UK, complete genome	1157338	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Canine astrovirus	unclassified Canine astrovirus subspecies/strain	unclassified Canine astrovirus strain	STFYK4	p1671	25606536
KP784692.1	7569	1426	62	1.1837175	0.319891	Norovirus GII/Hu/ZAF/2011/GII.P4_GII.4/Johannesburg/7028, complete genome	1777884	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/ZAF/2011/GII.P4_GII.4/Johannesburg/7028	Norovirus GII/Hu/ZAF/2011/GII.P4_GII.4/Johannesburg/7028	STFYK4	p1671	25606536
KP784695.1	7570	2420	148	2.837062	0.76351	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693, complete genome	1777888	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693	STFYK4	p1671	25606536
KP849472.1	30004	11023	701	3.3696656	0.912406	Alphacoronavirus 1 strain 23/03, complete genome	693997	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	unclassified Alphacoronavirus 1 subspecies/strain	unclassified Alphacoronavirus 1 strain	STFYK4	p1671	25606536
KT327081.1	7441	7407	4100	79.013855	21.518	Sapovirus Hu/G1/Zhejiang1/China/2014, complete genome	1807764	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/G1/Zhejiang1/China/2014	Sapovirus Hu/G1/Zhejiang1/China/2014	STFYK4	p1671	25606536
KU727766.1	5166	1120	52	1.4734849	0.393096	Parus major densovirus isolate PmDNV-JL, complete genome	1907771	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified Parvoviridae genus	Parus major densovirus	unclassified Parus major densovirus subspecies/strain	unclassified Parus major densovirus strain	STFYK4	p1671	25606536
KU870455.1	7563	3914	210	4.030757	1.08436	Norovirus GII.6 isolate NHBGR59, complete genome	499193	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.6	Norovirus GII.6	STFYK4	p1671	25606536
KX431437.1	7563	1392	38	0.81114256	0.196218	Sapporo virus isolate Hu/GV/0003/Sollentuna/2016/SWE, complete genome	95342	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	unclassified Sapporo virus subspecies/strain	unclassified Sapporo virus strain	STFYK4	p1671	25606536
KX894315.1	7450	4026	151	2.9987671	0.791534	Sapovirus GII.8 isolate Hu/GII.8/Miaoli/05-099-515478/2014/TW polyprotein and minor structural protein genes, complete cds	1697440	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GII.8	Sapovirus GII.8	STFYK4	p1671	25606536
KY399057.1	1689	867	34	3.1461987	0.786137	Picobirnavirus dog/KNA/2015 strain PBV/Dog/KNA/RVC7/2015 RNA-dependent RNA polymerase gene, complete cds	1961162	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Picobirnavirus	Picobirnavirus dog/KNA/2015	unclassified Picobirnavirus dog/KNA/2015 subspecies/strain	unclassified Picobirnavirus dog/KNA/2015 strain	STFYK4	p1671	25606536
L13745.1	6828	6474	6252	132.52531	35.7581	Human astrovirus serotype 2, complete sequence of genomic RNA	1868658	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Human astrovirus	unclassified Human astrovirus subspecies/strain	unclassified Human astrovirus strain	STFYK4	p1671	25606536
LC190463.1	7448	2661	151	2.9440942	0.791747	Sapovirus Hu/GII/JP/2010/Kashiwa1 genomic RNA, complete genome, strain: Kashiwa 1	1907585	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GII/JP/2010/Kashiwa1	Sapovirus Hu/GII/JP/2010/Kashiwa1	STFYK4	p1671	25606536
LC380411.1	7443	1437	31	0.5721925	0.162653	Sapovirus Hu/GI.6/Nichinan/FP05284/2005/JPN genomic RNA, complete genome	2169442	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GI.6/Nichinan/FP05284/2005/JPN	Sapovirus Hu/GI.6/Nichinan/FP05284/2005/JPN	STFYK4	p1671	25606536
LN854563.1	7697	4397	301	5.5436597	1.52719	Norovirus GI/Hu/NL/2011/GI.4/Groningen, complete genome	1665644	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI/Hu/NL/2011/GI.4/Groningen	Norovirus GI/Hu/NL/2011/GI.4/Groningen	STFYK4	p1671	25606536
LN854568.1	7550	2452	110	2.0556757	0.568977	Norovirus GII/Hu/NL/2014/GII.6/Groningen, complete genome	1665649	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/NL/2014/GII.6/Groningen	Norovirus GII/Hu/NL/2014/GII.6/Groningen	STFYK4	p1671	25606536
M19296.1	5323	5244	1909	52.33675	14.0055	Canine parvovirus strain CPV-N, complete cds	10788	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Carnivore protoparvovirus 1	Canine parvovirus	Canine parvovirus	STFYK4	p1671	25606536
M55918.1	2319	2039	301	19.58875	5.06891	Chicken anemia virus ORF1 (Cux-1), ORF2 (Cux-1), and ORF3 (Cux-1) genes, complete cds	12618	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Gyrovirus	Chicken anemia virus	unclassified Chicken anemia virus subspecies/strain	unclassified Chicken anemia virus strain	STFYK4	p1671	25606536
MF118167.1	3925	1334	43	1.6792053	0.427837	Human fecal virus Jorvi2, complete genome	2017081	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Human fecal virus Jorvi2	unclassified Human fecal virus Jorvi2 subspecies/strain	unclassified Human fecal virus Jorvi2 strain	STFYK4	p1671	25606536
MF684776.1	6803	6791	10937	230.5345	62.7837	Human astrovirus 5 isolate 2013/Fuzhou/85, complete genome	35741	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 5	Human astrovirus 5	STFYK4	p1671	25606536
MF944258.1	7484	2918	99	1.9755931	0.516595	Sapovirus sp. strain 20151018, complete genome	1906670	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapovirus sp.	unclassified Sapovirus sp. subspecies/strain	unclassified Sapovirus sp. strain	STFYK4	p1671	25606536
MF947441.1	8244	7637	1617	28.133802	7.65987	Kobuvirus sp. strain 16317x87 polyprotein gene, complete cds	2094719	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Kobuvirus sp.	unclassified Kobuvirus sp. subspecies/strain	unclassified Kobuvirus sp. strain	STFYK4	p1671	25606536
MG012444.1	7483	3835	170	3.3251057	0.887202	Sapovirus GII.1 strain Hu/US/2015/GII.1/Nashville9343 ORF1 polyprotein and ORF2 protein genes, complete cds	1398548	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GII.1	Sapovirus GII.1	STFYK4	p1671	25606536
MG012448.1	7447	6486	742	14.479923	3.89109	Sapovirus GII.5 strain Hu/GT/2014/GII.5/SantaRosa3812 ORF1 polyprotein and ORF2 protein genes, complete cds	1697443	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GII.5	Sapovirus GII.5	STFYK4	p1671	25606536
MH747478.1	8312	1956	58	1.0040431	0.272503	Canine kobuvirus strain CaKoV-26, complete genome	1836608	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Canine kobuvirus	unclassified Canine kobuvirus subspecies/strain	unclassified Canine kobuvirus strain	STFYK4	p1671	25606536
MK250985.1	7442	7125	2168	41.53305	11.3768	Sapovirus GI isolate BRA/TO-66, complete genome	515176	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GI	Sapovirus GI	STFYK4	p1671	25606536
MK751430.1	1078	927	67	8.44612	2.4272	Rabbit rotavirus strain rab1404 segment 7, complete sequence	10963	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rabbit rotavirus	Rabbit rotavirus	STFYK4	p1671	25606536
MK751433.1	2665	1687	160	10.14831	2.34462	Rabbit rotavirus strain rab1404 segment 2, complete sequence	10963	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rabbit rotavirus	Rabbit rotavirus	STFYK4	p1671	25606536
U50869.1	7514	5991	433	7.7798753	2.25043	Tobacco Ringspot virus RNA1 polyprotein gene, complete cds	12282	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Tobacco ringspot virus	unclassified Tobacco ringspot virus subspecies/strain	unclassified Tobacco ringspot virus strain	STFYK4	p1671	25606536
V01108.1	5153	3353	183	5.3186088	1.38688	Human BK virus (strain Dunlop) genome. (Closely related to SV40.)	1891762	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus hominis	unclassified Betapolyomavirus hominis subspecies/strain	unclassified Betapolyomavirus hominis strain	STFYK4	p1671	25606536
X76931.1	5669	2292	80	2.0115962	0.551103	Cucurbit aphid-borne yellows virus genomic RNA	91753	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Cucurbit aphid-borne yellows virus	unclassified Cucurbit aphid-borne yellows virus subspecies/strain	unclassified Cucurbit aphid-borne yellows virus strain	STFYK4	p1671	25606536
X86560.1	7431	1909	132	2.4329076	0.693707	Sapporo virus-Manchester polyprotein and hypothetical proteins, genomic RNA	82659	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapporo virus-Manchester	Sapporo virus-Manchester	STFYK4	p1671	25606536
Z25771.1	6813	6689	16992	362.62915	97.3992	Human astrovirus type 1 genes for capsid protein and nonstructural protein	12456	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1	Human astrovirus 1	STFYK4	p1671	25606536
AY363727.1	3929	2717	1616	60.00053	16.0623	Tobacco ringspot virus RNA2 segment, complete sequence	12282	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Tobacco ringspot virus	unclassified Tobacco ringspot virus subspecies/strain	unclassified Tobacco ringspot virus strain	STFYK4	p1671	25606536
GQ468271.1	2241	1526	185	12.494979	3.22388	Mammalian orthoreovirus 3 isolate MPC/04 mu-NS protein (M3) gene, complete cds	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	STFYK4	p1671	25606536
GQ468272.1	1368	1075	50	5.623974	1.42736	Mammalian orthoreovirus 3 isolate MPC/04 sigma-1 protein (S1) gene, complete cds	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	STFYK4	p1671	25606536
GQ468275.1	1098	1088	191	23.948313	6.79329	Mammalian orthoreovirus 3 isolate MPC/04 sigma-3 protein (S4) gene, complete cds	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	STFYK4	p1671	25606536
JX204738.1	3854	1801	165	6.3555617	1.67194	Mammalian orthoreovirus 2 strain TRALAU2004 lambda3 gene, complete cds	538121	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 2	Mammalian orthoreovirus 2	STFYK4	p1671	25606536
JX204739.1	3914	2126	135	5.0735917	1.34698	Mammalian orthoreovirus 2 strain TRALAU2004 lambda2 gene, complete cds	538121	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 2	Mammalian orthoreovirus 2	STFYK4	p1671	25606536
KF861773.1	1730	873	696	61.47152	15.7113	Porcine picobirnavirus strain 221/04-16/ITA/2004 segment S, complete sequence	442302	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Picobirnavirus	Porcine picobirnavirus	unclassified Porcine picobirnavirus subspecies/strain	unclassified Porcine picobirnavirus strain	STFYK4	p1671	25606536
KX814957.1	2663	1067	937	53.92081	13.741	Rotavirus A isolate RVA/Bat-wt/CHN/YSSK5/2015/G3P[3] VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KC769372.1	2686	2003	128462	7212.113	1867.75	UNVERIFIED: Rotavirus A strain RVA/Human-wt/AUS/CK00065/2007/G1P[8] segment 2 genomic sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KC769374.1	2333	1178	13946	930.58545	233.445	UNVERIFIED: Rotavirus A strain RVA/Human-wt/AUS/CK00065/2007/G1P[8] segment 4 genomic sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
HQ661119.1	1059	707	57	15.249725	2.10198	Rotavirus A strain RVA/Human-tc/ITA/PA260-97/1997/G3P[3] NSP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
EF583031.1	2508	1154	422	29.427057	6.57104	Rotavirus A strain RVA/Human-tc/BRA/IAL28/1992/G5P[8] capping protein VP3 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KX778616.1	1461	1036	11962	1160.3486	319.744	Rotavirus A isolate Hu/DOM/2013840364/2013/G4P[6-8_R] NSP1 (NSP1) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KY055429.1	2585	2509	18629	1070.6879	281.435	Rotavirus A strain RVA/Goat-wt/UGA/BUW-14-085/2014/G6P[1] VP3 (VP3) mRNA, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
GU827406.1	3302	2882	397	18.834707	4.69529	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] VP1 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
GU827407.1	2693	2263	194	11.25993	2.81329	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
GU827408.1	2591	1863	87	5.054076	1.3113	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] VP3 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
GU827409.1	2359	2133	358	22.307379	5.92658	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] VP4 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
GU827412.1	1578	1348	86	8.539216	2.12834	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] NSP1 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KC257095.1	1191	1045	1339	177.12488	43.9054	Rotavirus A strain RVA/Camel-wt/SDN/MRC-DPRU447/2002/G8P[11] segment 6 VP6 gene, partial cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KC178814.1	1062	1060	60473	9284.869	2223.75	Rotavirus A strain PA17/2008 VP7 mRNA, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KJ187603.1	1356	1282	151	17.121061	4.34877	Human rotavirus A strain CAU12-2-51 segment 6, complete sequence	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	STFYK4	p1671	25606536
KU048554.1	2735	2734	127050	6784.4116	1814.12	Rotavirus A isolate Hu-wt/ITA/PA525/14/2014/G12P8 VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KT887535.1	1191	1088	27579	3757.001	904.307	Rotavirus A strain RVA/alpaca-wt/PER/1115/2010/G8P[1] segment 6, partial sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KX988284.1	750	741	1338	285.74832	69.6697	Rotavirus A strain RVA/Pig-wt/UGA/KYE-14-A048/2014/G3P[13] nonstructural protein 4 (NSP4) mRNA, partial cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
DQ146672.1	2753	2456	24555	1275.6989	348.324	Rotavirus A strain RVA/Human/BGD/Matlab13/2003/G12P[6] VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
DQ146673.1	2591	1603	655	29.452274	9.87241	Rotavirus A strain RVA/Human/BGD/Matlab13/2003/G12P[6] VP3 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
FJ423147.1	2717	1690	1723	88.97312	24.7654	Human rotavirus A strain Wa variant Wag5re segment dsRNA 2, complete sequence	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	STFYK4	p1671	25606536
U54773.1	1182	855	2403	298.49515	79.3936	Human rotavirus A strain Mc345 NSP5 mRNA, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	STFYK4	p1671	25606536
KM027104.1	831	540	310	31.057268	14.5683	Human rotavirus A strain rs11293-05 VP4 gene, partial cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	STFYK4	p1671	25606536
KF371682.1	1062	1062	78164	11360.234	2874.3	Human rotavirus A strain RVA/Human-tc/CHN/L148/2004/G3P[8] segment 9, complete sequence	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	STFYK4	p1671	25606536
KT695085.1	2359	1866	9715	576.33	160.829	Human rotavirus A strain RVA/Human-tc/USA/DC3695-40-AG/1989/G1P[8] VP4 (VP4) gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	STFYK4	p1671	25606536
KC580008.1	2333	1510	702	40.343105	11.7509	Rotavirus A strain RVA/Human-wt/USA/DC102/1974/G1P[8] segment 4 outer capsid spike protein VP4 (VP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	STFYK4	p1671	25606536
KU356614.1	1059	1003	14494	2290.5676	534.492	Human rotavirus A strain RVA/Human-wt/BGN/M313/2013/G2P[4] NSP2 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	STFYK4	p1671	25606536
KP988020.1	939	566	21	2.0975919	0.873379	Rotavirus C strain RVC/Dog-wt/HUN/174/2012/G10P8 NSP2 gene, complete cds	36427	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus C	unclassified Rotavirus C subspecies/strain	unclassified Rotavirus C strain	STFYK4	p1671	25606536
